fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24
RGR041119013,RGR,CJF_1,CJF,1,R,R-RGR041119013,8,1.2120627530283918,0.43695574235714457,0.6288580276574186,0.7711915545697858,0.8642893658270204,0.9313531529786097,1.0354892494011905,1.110050906022929,1.2120627530283918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119014,RGR,CJF_1,CJF,1,R,R-RGR041119014,5,1.0094549423351504,0.42663250754210874,0.6283826348887536,0.7792229177594354,0.9100121001263801,1.0094549423351504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119015,RGR,CJF_1,CJF,1,R,R-RGR041119015,8,1.4811485165809628,0.5432445117717757,0.7171234696250629,0.8910024274783506,1.0032992027106344,1.1406356608808714,1.2550931999343453,1.3476888445949378,1.4811485165809628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119016,RGR,CJF_1,CJF,1,R,R-RGR041119016,8,1.4362079799730127,0.47688576299291635,0.7280638531093807,0.855579026721417,0.9750789249801478,1.0577885589510716,1.2154663942461748,1.3352401352114656,1.4362079799730127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119017,RGR,CJF_1,CJF,1,R,R-RGR041119017,8,1.2773125034974935,0.42514768209901344,0.6515192846859705,0.7904755946243641,0.9248920666798324,1.0078564069864044,1.106932870542357,1.189897210848929,1.2773125034974935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119018,RGR,CJF_1,CJF,1,R,R-RGR041119018,5,1.3558345473922382,0.5307374581033972,0.7932419296434331,0.9917653962501828,1.1616462877403106,1.3558345473922382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119019,RGR,CJF_1,CJF,1,R,R-RGR041119019,5,1.0515856302279136,0.4276889058126067,0.66381124265936,0.8076892192921783,0.9417626227517326,1.0515856302279136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119020,RGR,CJF_1,CJF,1,R,R-RGR041119020,8,1.5024836021030292,0.47793504118073654,0.786984696309477,0.9291678916983187,1.0471614383617203,1.182595393580426,1.2864494592692444,1.3786765859211934,1.5024836021030292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119021,RGR,CJF_1,CJF,1,R,R-RGR041119021,5,1.0531719520509062,0.4223590128415394,0.6785759500316394,0.814515531796481,0.938374116006683,1.0531719520509062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119022,RGR,CJF_1,CJF,1,R,R-RGR041119022,8,1.3726165008235296,0.47700369659783753,0.66711449641037,0.8357209425382547,0.9476344859789371,1.0679771011868278,1.1534356240923958,1.2691320291500547,1.3726165008235296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119023,RGR,CJF_1,CJF,1,R,R-RGR041119023,5,0.9828824571219539,0.36646387042094347,0.5885729183752284,0.7032231344313384,0.8308667156079559,0.9828824571219539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119024,RGR,CJF_1,CJF,1,R,R-RGR041119024,8,1.2078766887127599,0.38955435466252925,0.6124659191985092,0.751329402825375,0.8624135799525551,0.9216221466168997,1.0232098344408318,1.1062890008888275,1.2078766887127599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041119025,RGR,CJF_1,CJF,1,R,R-RGR041119025,8,1.1983221545840097,0.4263061452272087,0.6194881543308054,0.7397631988008144,0.8548621808048079,0.9323827353168134,1.0121531801792085,1.0832231725800159,1.1983221545840097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219003,RGR,CJF_1,CJF,1,R,R-RGR041219003,5,1.2343839046282394,0.5773267987289277,0.7750252433918804,0.9678939233691184,1.0991678470911879,1.2343839046282394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219004,RGR,CJF_1,CJF,1,R,R-RGR041219004,8,1.4087008969891728,0.5152500862425605,0.7250223496872801,0.8732009396197666,1.0065535958337792,1.1282143170993522,1.2311517929969717,1.3322812897584666,1.4087008969891728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219005,RGR,CJF_1,CJF,1,R,R-RGR041219005,8,1.3967358796467204,0.4849105199407815,0.7093826549177715,0.8649440612638073,0.9763509343854025,1.0673867660519751,1.146239839501167,1.2701244769650981,1.3967358796467204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219006,RGR,CJF_1,CJF,1,R,R-RGR041219006,5,1.113134846033932,0.5276797560646489,0.7135061432761998,0.8249539873058765,0.9688164820154825,1.113134846033932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219007,RGR,CJF_1,CJF,1,R,R-RGR041219007,6,1.0522094676565783,0.44331820462531457,0.5895755673625804,0.6908940515818279,0.8459043405870794,0.93592751471985,1.0522094676565783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219008,RGR,CJF_1,CJF,1,R,R-RGR041219008,5,1.1230115899800834,0.46523760118023333,0.7120304604612181,0.8624109313094594,0.9868599569025012,1.1230115899800834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219009,RGR,CJF_1,CJF,1,R,R-RGR041219009,8,1.2990509819478515,0.43939862442350647,0.6455828297699049,0.7785254746541768,0.9148568627162474,1.0016026575403176,1.087226119640729,1.195397712912823,1.2990509819478515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219012,RGR,CJF_1,CJF,1,R,R-RGR041219012,7,1.0803251348163199,0.38056748295874304,0.592628251063496,0.7426586915944955,0.8428095879845964,0.913624645337432,0.983017881268917,1.0803251348163199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219013,RGR,CJF_1,CJF,1,R,R-RGR041219013,5,1.1255418254854594,0.5057117523056002,0.7075445030952624,0.8671758093428732,0.9943841232162666,1.1255418254854594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219014,RGR,CJF_1,CJF,1,R,R-RGR041219014,5,1.025634040144819,0.4409645064143844,0.6416741598107532,0.7763511083686543,0.9136395958075209,1.025634040144819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219016,RGR,CJF_1,CJF,1,R,R-RGR041219016,5,1.2483872072048292,0.4486586295270971,0.7644538709299955,0.9442892921480546,1.0852967552843196,1.2483872072048292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219017,RGR,CJF_1,CJF,1,R,R-RGR041219017,7,1.2574909451112888,0.47182226634400604,0.695881216532183,0.8224627584287812,0.9383372065511089,1.026082423140859,1.1252154820533304,1.2574909451112888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR041219018,RGR,CJF_1,CJF,1,R,R-RGR041219018,8,1.3064449074095001,0.5306013481435945,0.7206060637254563,0.8531977234866069,0.954907295057138,1.0300858989975765,1.1196177668931928,1.1792063829941675,1.3064449074095001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40319001,RGR,CJF_1,CJF,1,R,R-RGR40319001,5,1.0971118538440745,0.3767850573471368,0.6445991533179667,0.7997463649269184,0.9456581665799579,1.0971118538440745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40319002,RGR,CJF_1,CJF,1,R,R-RGR40319002,8,1.1808082110863525,0.34663537116081555,0.5510257946333637,0.6509632289494718,0.7652269760703599,0.8750292799717252,0.9628170114720115,1.0513843912560883,1.1808082110863525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40319003,RGR,CJF_1,CJF,1,R,R-RGR40319003,8,1.3994330212223793,0.4756304183325314,0.6819021382824638,0.8500001849868171,0.9594313475473009,1.0710055809634358,1.202403347582512,1.287724835228753,1.3994330212223793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40319004,RGR,CJF_1,CJF,1,R,R-RGR40319004,8,1.0995980783449155,0.3922017270265897,0.5557390802335277,0.6527204106105127,0.7577852853744252,0.8447848024968778,0.9179953674965187,1.0083221557038156,1.0995980783449155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40419001,RGR,CJF_1,CJF,1,R,R-RGR40419001,7,1.3551635363054768,0.475760412175045,0.7278867611476543,0.8918343892602469,1.028492499598722,1.1403095311999396,1.2370148856442205,1.3551635363054768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519001,RGR,CJF_1,CJF,1,R,R-RGR40519001,8,1.312526468285524,0.47228954543272356,0.6529538572395991,0.7947474848167013,0.9018023178321866,1.0118085006106405,1.1348135062416174,1.2236699872635706,1.312526468285524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519002,RGR,CJF_1,CJF,1,R,R-RGR40519002,7,1.4814141115364285,0.49108829152896316,0.7469546000044224,0.9122064420445856,1.0655558117290873,1.2070027090579274,1.354697150622976,1.4814141115364285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519003,RGR,CJF_1,CJF,1,R,R-RGR40519003,9,1.4536719241120315,0.26975509590075747,0.5054553353834382,0.7357399440682506,0.9033304707147799,1.0190341169636798,1.1432755372721803,1.244293362758341,1.3414325691224178,1.4536719241120315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519004,RGR,CJF_1,CJF,1,R,R-RGR40519004,8,1.2803857145064224,0.40644324454119257,0.6417318036567714,0.7827041890222977,0.9023348859919814,1.0179927481378768,1.105556508262577,1.1925236403761654,1.2803857145064224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519007,RGR,CJF_1,CJF,1,R,R-RGR40519007,6,1.2156742004617078,0.5095727548865758,0.7295692278329651,0.8751809065827585,0.9822740539144335,1.1202922373463822,1.2156742004617078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519008,RGR,CJF_1,CJF,1,R,R-RGR40519008,8,1.2047664729943426,0.4514094251027026,0.6605094746719065,0.7973594820045313,0.9014548350809977,0.9781722525011627,1.0567083567538695,1.1311920865822416,1.2047664729943426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519010,RGR,CJF_1,CJF,1,R,R-RGR40519010,7,1.131801248537087,0.4252791061529776,0.6128793148502449,0.7945940808235686,0.8855563150200769,0.9616476655919572,1.0529244534180047,1.131801248537087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519011,RGR,CJF_1,CJF,1,R,R-RGR40519011,8,1.2178501433862066,0.45764402240941393,0.6681937955088029,0.7717832118143708,0.876755897747748,0.9661761511226606,1.0537832007996708,1.1495964008260064,1.2178501433862066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519012,RGR,CJF_1,CJF,1,R,R-RGR40519012,8,1.3298641020897892,0.49104051452876507,0.7131126254090818,0.8252453358082762,0.9242181866990452,1.0405498902973596,1.1179648952814623,1.2336905799984328,1.3298641020897892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519013,RGR,CJF_1,CJF,1,R,R-RGR40519013,8,1.4691868882773274,0.5059716659695073,0.7095484508901437,0.8957068253770498,1.0026928155211103,1.128334979869739,1.2446645712529607,1.352795240346602,1.4691868882773274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519015,RGR,CJF_1,CJF,1,R,R-RGR40519015,8,1.4827872763819396,0.4945251453973734,0.7487652178763217,0.9236798460885356,1.0552088953111411,1.1753514317703542,1.2544728686705022,1.3924833340849845,1.4827872763819396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519016,RGR,CJF_1,CJF,1,R,R-RGR40519016,8,1.6017529881139503,0.4965680941230383,0.7676470455509103,0.949491334094738,1.118608191116112,1.2330402438515642,1.337385685248678,1.4638110269149605,1.6017529881139503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519017,RGR,CJF_1,CJF,1,R,R-RGR40519017,5,1.1951082878327266,0.48736670497779816,0.6817018944500794,0.8432299727269089,1.0113623493937864,1.1951082878327266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519018,RGR,CJF_1,CJF,1,R,R-RGR40519018,5,1.1785023983573792,0.4793831862961466,0.7329222861860671,0.8781862193240328,1.0482998762236928,1.1785023983573792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR41219009,RGR,CJF_1,CJF,1,R,R-RGR41219009,8,1.2687604349472958,0.3980305943911132,0.5970280490804935,0.7687124206420679,0.8914334652025778,0.9967734568635752,1.1004343201449553,1.1849993171348543,1.2687604349472958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR41219010,RGR,CJF_1,CJF,1,R,R-RGR41219010,5,1.0166865809787446,0.42794151636644295,0.640155258809125,0.7759477383716964,0.9242457522759115,1.0166865809787446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR41219011,RGR,CJF_1,CJF,1,R,R-RGR41219011,7,1.1763010260623121,0.43087349772422756,0.7118962631707692,0.803329272071365,0.8806559734761921,0.9730495164831808,1.0503762178880076,1.1763010260623121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
