fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24,date,date2
NAR101620004,NAR,CJF_1,CJF,1,R,R-NAR101620004,4,1.183789480637003,0.5816657563528175,0.830072914390664,0.9592919618430599,1.0851673636731411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620005,NAR,CJF_1,CJF,1,R,R-NAR101620005,8,1.2655832557372924,0.5501647467613756,0.6681224018485389,0.7848194205259601,0.8618929105289427,0.9440633261681355,1.0560655046801781,1.1233472288815696,1.1906289530829612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620006,NAR,CJF_1,CJF,1,R,R-NAR101620006,9,1.646821612427822,0.5983335720243558,0.7657780085290652,0.9004987057347897,1.009436648783357,1.1137943310533887,1.2067719553511014,1.3002217245214713,1.4041072619188453,1.550680161969547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620007,NAR,CJF_1,CJF,1,R,R-NAR101620007,6,1.1898810023930015,0.5900037481367224,0.7679933671406174,0.8818109161220145,0.9911315136037715,1.0698187351806405,1.128324862712874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620008,NAR,CJF_1,CJF,1,R,R-NAR101620008,6,1.2136228518551344,0.4848064599764383,0.7152278259262669,0.7917553782386959,0.8626571580578489,0.9436042985309562,1.0650250092406164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620009,NAR,CJF_1,CJF,1,R,R-NAR101620009,4,1.0380002271316582,0.5708222450727635,0.7041297469149583,0.8365879433052813,0.9331525128953654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620010,NAR,CJF_1,CJF,1,R,R-NAR101620010,5,1.1718642939725135,0.5333022467237704,0.6351579209921219,0.7812184887001338,0.9102584251250393,1.0563677407294678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620011,NAR,CJF_1,CJF,1,R,R-NAR101620011,4,1.0588108433342074,0.4471091951456629,0.6458594884629391,0.8005817089531255,0.916411810153591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620012,NAR,CJF_1,CJF,1,R,R-NAR101620012,6,1.3033443691412665,0.570234043972531,0.7424967658404402,0.8913192194199551,0.9794380948141588,1.0905356664804289,1.1920160114668332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620013,NAR,CJF_1,CJF,1,R,R-NAR101620013,1,0.6700966736946512,0.4579393744352244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101620014,NAR,CJF_1,CJF,1,R,R-NAR101620014,1,0.6592580995735884,0.4557085443788221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101620,2020-10-16
NAR101720001,NAR,CJF_1,CJF,1,R,R-NAR101720001,4,1.141029353120147,0.5130162445564288,0.7251601190251749,0.8763774622343508,1.0160516579396706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720002,NAR,CJF_1,CJF,1,R,R-NAR101720002,5,1.0482858442171399,0.3849051009711227,0.5490626140621203,0.6642679748671254,0.8005740663741124,0.9263297925301087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720003,NAR,CJF_1,CJF,1,R,R-NAR101720003,1,0.7780698035438167,0.5312164937239002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720004,NAR,CJF_1,CJF,1,R,R-NAR101720004,4,0.9164373827202693,0.5096886063916064,0.6588065352928885,0.7751008348925116,0.8535609612673607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720005,NAR,CJF_1,CJF,1,R,R-NAR101720005,1,0.7508219354100862,0.5072761960003768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720006,NAR,CJF_1,CJF,1,R,R-NAR101720006,0,0.5702375950544046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720007,NAR,CJF_1,CJF,1,R,R-NAR101720007,1,0.7509116296919417,0.5504216088088177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720008,NAR,CJF_1,CJF,1,R,R-NAR101720008,7,1.306818169633957,0.44070121411755253,0.692305307201436,0.8251459470206528,0.9137063735667978,1.0483855751341142,1.1162504055710665,1.2019218110625247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720009,NAR,CJF_1,CJF,1,R,R-NAR101720009,0,0.554787460082794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720010,NAR,CJF_1,CJF,1,R,R-NAR101720010,1,0.6181792382351976,0.4192448172413804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720011,NAR,CJF_1,CJF,1,R,R-NAR101720011,4,1.0407153705589587,0.4897684261432512,0.6730906882453652,0.782129284846937,0.9246658681007468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720012,NAR,CJF_1,CJF,1,R,R-NAR101720012,1,0.6585677716167423,0.43668042287636766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720013,NAR,CJF_1,CJF,1,R,R-NAR101720013,6,0.9369367068992513,0.44570745038956294,0.579285137247652,0.6457584975279254,0.7405879075534256,0.8051683689410751,0.8611659521412742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720014,NAR,CJF_1,CJF,1,R,R-NAR101720014,3,0.9105806048699769,0.4888142037662615,0.6692085152848133,0.8127916987516504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720015,NAR,CJF_1,CJF,1,R,R-NAR101720015,5,1.1210830861121184,0.4093339890625414,0.6147830639206172,0.7551331482500994,0.8946244383177134,1.0139649497108663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720016,NAR,CJF_1,CJF,1,R,R-NAR101720016,0,0.5162075342272155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720017,NAR,CJF_1,CJF,1,R,R-NAR101720017,0,0.7933200967631403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720018,NAR,CJF_1,CJF,1,R,R-NAR101720018,4,1.0292721361965114,0.492284079025985,0.6973088259073762,0.8079153831386735,0.9516168685085924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720019,NAR,CJF_1,CJF,1,R,R-NAR101720019,22,2.030628484434637,0.5141541380615968,0.7606418591387432,0.8806118548767446,0.9800694829629657,1.0469126314503776,1.0968897823073032,1.163360425573993,1.2362546300349204,1.2961775437004686,1.342632492943007,1.38896327377864,1.452656725872386,1.505535236309163,1.5687320147752812,1.6285307600339214,1.6715876760689823,1.728236724933957,1.7979812330012197,1.8477100470443306,1.8974388610874418,1.9408682823432233,1.9807755019846196,NA,NA,101720,2020-10-17
NAR101720020,NAR,CJF_1,CJF,1,R,R-NAR101720020,3,1.0449516411388506,0.48357512148230003,0.6981854640535615,0.8655851595075351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720021,NAR,CJF_1,CJF,1,R,R-NAR101720021,2,0.9299478449779575,0.6343132315028498,0.81787309604218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720022,NAR,CJF_1,CJF,1,R,R-NAR101720022,4,1.138699880806994,0.5974871177709193,0.7621901914246488,0.8878485598118208,1.0107488092548322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101720023,NAR,CJF_1,CJF,1,R,R-NAR101720023,10,1.4091299031080309,0.46536829526730134,0.6458323436359588,0.7881404305551852,0.9044533541505337,0.98618379390465,1.0789227395435568,1.157079701689474,1.1973687754461493,1.268954928496049,1.337831823118322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720,2020-10-17
NAR101820001,NAR,CJF_1,CJF,1,R,R-NAR101820001,4,0.8815914770950701,0.4395353016171469,0.5852591910700872,0.6950643961731497,0.7903758326321418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820002,NAR,CJF_1,CJF,1,R,R-NAR101820002,4,1.0894851268909687,0.47426243363153997,0.660097807249429,0.8137437232779168,0.9377404772140888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820003,NAR,CJF_1,CJF,1,R,R-NAR101820003,0,0.5365685649956486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820004,NAR,CJF_1,CJF,1,R,R-NAR101820004,1,0.8059019691565004,0.6140661479927433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820005,NAR,CJF_1,CJF,1,R,R-NAR101820005,1,0.6842395638067587,0.4728856467720402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820006,NAR,CJF_1,CJF,1,R,R-NAR101820006,1,0.7498888541261177,0.5167772002782675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820007,NAR,CJF_1,CJF,1,R,R-NAR101820007,0,0.6266248262614275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820008,NAR,CJF_1,CJF,1,R,R-NAR101820008,16,1.697950644132986,0.391844076123465,0.49523721435661655,0.6024269119291221,0.6939461433198163,0.8031551777680963,0.8850619536043065,0.9415647504981244,1.019553909788882,1.1004510171872046,1.1726242802628326,1.2233111809415202,1.2963730552489379,1.373352546101808,1.428845674557737,1.5000092691954776,1.573192200708993,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820009,NAR,CJF_1,CJF,1,R,R-NAR101820009,1,0.7246538925593935,0.4159091323221866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820010,NAR,CJF_1,CJF,1,R,R-NAR101820010,1,0.6728442491128326,0.45733112501118794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820011,NAR,CJF_1,CJF,1,R,R-NAR101820011,1,0.5441013114453953,0.3178199282816616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820012,NAR,CJF_1,CJF,1,R,R-NAR101820012,1,0.7423207111543878,0.4982678465131614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820013,NAR,CJF_1,CJF,1,R,R-NAR101820013,0,0.6635595084295014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820014,NAR,CJF_1,CJF,1,R,R-NAR101820014,0,0.5048800823813187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820015,NAR,CJF_1,CJF,1,R,R-NAR101820015,0,0.5972845631302744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820016,NAR,CJF_1,CJF,1,R,R-NAR101820016,1,0.9059713972245069,0.6858113941286397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820017,NAR,CJF_1,CJF,1,R,R-NAR101820017,1,0.6506666990873986,0.4598500653321071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820018,NAR,CJF_1,CJF,1,R,R-NAR101820018,7,1.4899599734421067,0.38660633463742544,0.5706796751329773,0.8123447971380823,0.9588309829464834,1.1286210203165101,1.2524712019577966,1.3795159691447754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820019,NAR,CJF_1,CJF,1,R,R-NAR101820019,14,1.5647582693364162,0.5179645916044654,0.722409813242435,0.8433039482268356,0.9320193050667241,0.9924663725589248,1.0408836844040144,1.0972711184710695,1.1698970862387046,1.21941903484497,1.2731497615047032,1.326880488164437,1.3846708482493155,1.438401574909049,1.4799534012933484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820020,NAR,CJF_1,CJF,1,R,R-NAR101820020,0,0.49983334585982975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820021,NAR,CJF_1,CJF,1,R,R-NAR101820021,0,0.7176276583511092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820022,NAR,CJF_1,CJF,1,R,R-NAR101820022,0,0.4986357685254168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820023,NAR,CJF_1,CJF,1,R,R-NAR101820023,0,0.7606734467030062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820024,NAR,CJF_1,CJF,1,R,R-NAR101820024,0,0.6213610378205866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820025,NAR,CJF_1,CJF,1,R,R-NAR101820025,10,1.5569332609992166,0.46303911675431675,0.6669206334739066,0.800486295940005,0.9068677561768225,1.008354675108329,1.1323150989085207,1.2007294439100074,1.31064392716727,1.3774267584003184,1.464597741305326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820026,NAR,CJF_1,CJF,1,R,R-NAR101820026,11,1.4124436185089546,0.5065887708691182,0.6381219159080723,0.7496726303246838,0.8333356661371416,0.9190846692789626,1.0327213510249367,1.1163843868373948,1.2000474226498534,1.2509368275364832,1.3167034000559608,1.3764313812551703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820027,NAR,CJF_1,CJF,1,R,R-NAR101820027,5,1.120771119876894,0.6600515892725491,0.7825604306909847,0.8600877705553983,0.9395337383755973,1.0326298747805636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820028,NAR,CJF_1,CJF,1,R,R-NAR101820028,3,0.8505570925687622,0.31394181146155103,0.5128287652564656,0.7100369514219032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820029,NAR,CJF_1,CJF,1,R,R-NAR101820029,0,0.45451623533376495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820030,NAR,CJF_1,CJF,1,R,R-NAR101820030,0,0.44634748650192557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820031,NAR,CJF_1,CJF,1,R,R-NAR101820031,0,0.40396880237251925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820032,NAR,CJF_1,CJF,1,R,R-NAR101820032,0,0.5418665171203789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820033,NAR,CJF_1,CJF,1,R,R-NAR101820033,0,0.4609963502301914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820034,NAR,CJF_1,CJF,1,R,R-NAR101820034,0,0.5898331588189394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820035,NAR,CJF_1,CJF,1,R,R-NAR101820035,19,2.0458981063389734,0.47815049149379885,0.6670389950597111,0.7804043194489736,0.9146671273042151,1.000679326025998,1.0797525488005508,1.165603636273757,1.2412879266989831,1.3135027291505952,1.3823285992528789,1.447604425757259,1.5232081605581977,1.5886450983111555,1.6573904127891503,1.7159689302191667,1.7913309981472394,1.832723186957756,1.8808932404669263,1.9497191105692104,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820036,NAR,CJF_1,CJF,1,R,R-NAR101820036,1,0.7218612147668525,0.5108584173050054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820037,NAR,CJF_1,CJF,1,R,R-NAR101820037,0,0.42701774209947113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820038,NAR,CJF_1,CJF,1,R,R-NAR101820038,0,0.4308361443842767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820039,NAR,CJF_1,CJF,1,R,R-NAR101820039,2,0.8047407344365233,0.3744323665310295,0.5858085609002719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820040,NAR,CJF_1,CJF,1,R,R-NAR101820040,0,0.858451330374105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820041,NAR,CJF_1,CJF,1,R,R-NAR101820041,1,0.6206950374199405,0.4507198490372279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820042,NAR,CJF_1,CJF,1,R,R-NAR101820042,0,0.5662405018489077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820043,NAR,CJF_1,CJF,1,R,R-NAR101820043,5,1.196824851934311,0.4406346376855224,0.6949309389593019,0.9287149990283464,0.9917024398869527,1.1011010596455435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820044,NAR,CJF_1,CJF,1,R,R-NAR101820044,4,1.0285652633688087,0.4414734168244649,0.6560682858542838,0.7834961599871922,0.9056615318766169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820045,NAR,CJF_1,CJF,1,R,R-NAR101820045,6,1.2852292484168775,0.5853129582052842,0.8073967418663694,0.948867043171038,1.03514130898199,1.1113810751087525,1.1879457516570704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
NAR101820046,NAR,CJF_1,CJF,1,R,R-NAR101820046,12,1.582742544750169,0.4264950497111705,0.6193747257588974,0.7977759349321443,0.8930872165250595,0.994385875234945,1.0820406379505307,1.1717565231608351,1.24081057401251,1.3168825632285135,1.3762189727081433,1.4405121980573854,1.5048054234066275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101820,2020-10-18
